question_id,TBS,QBS,tradeduration,SumofPrevious,questionduration,DaystoClose,categoryid
355,0.004978528,7.00E-05,4.429861111,97.85138889,320.20036,222.3489711,1
355,0.004517863,0,0.170138889,98.02152778,320.20036,222.1788322,1
355,0.004999994,0,0.234722222,98.25625,320.20036,221.94411,1
355,0.015980892,0.00011,2.29375,100.55,320.20036,219.65036,1
355,0.0128,0,0.004861111,100.5548611,320.20036,219.6454989,1
355,0.012814745,2.00E-05,0.495138889,101.05,320.20036,219.15036,1
355,0.078919195,1.00E-05,0.060416667,101.1104167,320.20036,219.0899433,1
355,0.072199981,3.00E-05,0.113194444,101.2236111,320.20036,218.9767489,1
355,0.064800022,1.00E-05,0.029861111,101.2534722,320.20036,218.9468878,1
355,0.057800031,0,0.004861111,101.2583333,320.20036,218.9420267,1
355,0.0512,0,0.022916667,101.28125,320.20036,218.91911,1
355,0.045,0.00056,3.981944444,105.2631944,320.20036,214.9371656,1
355,0.039200006,0,0.015277778,105.2784722,320.20036,214.9218878,1
355,0.0338,0.00051,4.831944444,110.1104167,320.20036,210.0899433,1
355,0.016200005,0.0006,11.96944444,122.0798611,320.20036,198.1204989,1
355,0.016200005,0.00054,10.71527778,132.7951389,320.20036,187.4052211,1
355,0.016200005,0,0.01875,132.8138889,320.20036,187.3864711,1
355,0.016200005,0,0.020138889,132.8340278,320.20036,187.3663322,1
355,0.016200005,0,0.05625,132.8902778,320.20036,187.3100822,1
355,0.016200005,0,0.050694444,132.9409722,320.20036,187.2593878,1
355,0.016200005,1.00E-05,0.104166667,133.0451389,320.20036,187.1552211,1
355,0.015894238,0,0.013888889,133.0590278,320.20036,187.1413322,1
355,0.004337955,0,0.020833333,133.0798611,320.20036,187.1204989,1
355,0.010938011,0,0.0875,133.1673611,320.20036,187.0329989,1
355,0.0128,9.00E-05,2.161111111,135.3284722,320.20036,184.8718878,1
355,0.012954459,0.00047,11.6125,146.9409722,320.20036,173.2593878,1
355,0.012954459,0,0.047222222,146.9881944,320.20036,173.2121656,1
355,0.013149699,0,0.106944444,147.0951389,320.20036,173.1052211,1
355,0.026700253,1.00E-05,0.144444444,147.2395833,320.20036,172.9607767,1
355,0.073367248,1.00E-05,0.040277778,147.2798611,320.20036,172.9204989,1
355,0.018469388,0.00037,6.375,153.6548611,320.20036,166.5454989,1
355,0.0338,1.00E-05,0.092361111,153.7472222,320.20036,166.4531378,1
355,0.296168386,0,0.000694444,153.7479167,320.20036,166.4524433,1
355,0.1458,9.00E-05,0.2,153.9479167,320.20036,166.2524433,1
355,0.0722,0,0.016666667,153.9645833,320.20036,166.2357767,1
355,0.088200017,4.00E-05,0.153472222,154.1180556,320.20036,166.0823044,1
355,0.039199997,1.00E-05,0.1,154.2180556,320.20036,165.9823044,1
355,0.05119999,0.01357,85.11111111,239.3291667,320.20036,80.87119334,1
355,0.039199992,0.0002,1.602777778,240.9319444,320.20036,79.26841556,1
355,0.045000006,2.00E-05,0.122222222,241.0541667,320.20036,79.14619334,1
355,0.0392,0,0.000694444,241.0548611,320.20036,79.14549889,1
355,0.009868171,0,0.009027778,241.0638889,320.20036,79.13647112,1
355,0.64197394,7.00E-05,0.033333333,241.0972222,320.20036,79.10313778,1
355,0.304200055,0.00071,0.747916667,241.8451389,320.20036,78.35522112,1
355,0.07999998,3.00E-05,0.108333333,241.9534722,320.20036,78.24688778,1
355,0.115199928,1.00E-05,0.034027778,241.9875,320.20036,78.21286,1
355,0.080000016,0.00056,2.260416667,244.2479167,320.20036,75.95244334,1
355,0.088200021,0.00031,1.124305556,245.3722222,320.20036,74.82813778,1
355,0.072199977,0,0.014583333,245.3868056,320.20036,74.81355445,1
355,0.079999968,9.00E-05,0.379166667,245.7659722,320.20036,74.43438778,1
355,0.057799997,0,0.011111111,245.7770833,320.20036,74.42327667,1
355,0.0648,2.00E-05,0.089583333,245.8666667,320.20036,74.33369334,1
355,0.045,5.00E-05,0.380555556,246.2472222,320.20036,73.95313778,1
355,0.05120001,0,0.002777778,246.25,320.20036,73.95036,1
355,0.016199982,0,0.005555556,246.2555556,320.20036,73.94480445,1
355,0.064800025,0,0,246.2555556,320.20036,73.94480445,1
355,0.028799998,0,0.034027778,246.2895833,320.20036,73.91077667,1
355,0.024199992,0.00037,4.880555556,251.1701389,320.20036,69.03022111,1
355,0.016200005,3.00E-05,0.504166667,251.6743056,320.20036,68.52605445,1
355,0.024200002,5.00E-05,0.6875,252.3618056,320.20036,67.83855445,1
355,0.016199984,0.00038,7.518055556,259.8798611,320.20036,60.32049889,1
355,0.02,1.00E-05,0.201388889,260.08125,320.20036,60.11911,1
355,0.016200005,0,0.036805556,260.1180556,320.20036,60.08230445,1
355,0.02,0,0.078472222,260.1965278,320.20036,60.00383222,1
355,0.009800006,2.00E-05,0.533333333,260.7298611,320.20036,59.47049889,1
355,0.007200007,2.00E-05,0.727083333,261.4569444,320.20036,58.74341556,1
355,0.558346121,0.0075,4.3125,265.7694444,320.20036,54.43091556,1
355,0.14055742,0.00015,0.341666667,266.1111111,320.20036,54.08924889,1
355,0.024200025,0.00014,1.794444444,267.9055556,320.20036,52.29480445,1
355,0.012799986,0,0.034027778,267.9395833,320.20036,52.26077667,1
355,0.0018,1.00E-05,1.302777778,269.2423611,320.20036,50.95799889,1
355,0.019999994,7.00E-05,1.127083333,270.3694444,320.20036,49.83091556,1
355,0.012799998,0,0.004861111,270.3743056,320.20036,49.82605445,1
355,0.0032,0,0.21875,270.5930556,320.20036,49.60730445,1
355,0.537339338,0.00418,2.496527778,273.0895833,320.20036,47.11077667,1
355,0.039199997,8.00E-05,0.645138889,273.7347222,320.20036,46.46563778,1
355,0.009868168,0,0.036111111,273.7708333,320.20036,46.42952667,1
355,0.003199999,1.00E-05,0.507638889,274.2784722,320.20036,45.92188778,1
355,0.537339338,0.00311,1.858333333,276.1368056,320.20036,44.06355445,1
355,0.135269242,0.00059,1.393055556,277.5298611,320.20036,42.67049889,1
355,0.016200005,0.00031,6.216666667,283.7465278,320.20036,36.45383222,1
355,0.005,0,0.090277778,283.8368056,320.20036,36.36355445,1
355,0.007200007,0.00013,5.911805556,289.7486111,320.20036,30.45174889,1
355,0.00500001,2.00E-05,1.080555556,290.8291667,320.20036,29.37119333,1
355,0.002537261,3.00E-05,3.204861111,294.0340278,320.20036,26.16633222,1
355,0.000624968,4.00E-05,21.88194444,315.9159722,320.20036,4.284387783,1
355,0.001799994,-0.00176,4.284722222,320.2006944,320.20036,-0.000334439,1
357,0.17464047,0.01105,18.79097222,18.79097222,294.63904,275.8480678,1
357,0.005,4.00E-05,2.08125,20.87222222,294.63904,273.7668178,1
357,0.004186684,0.00078,55.16875,76.04097222,294.63904,218.5980678,1
357,0.004186675,2.00E-05,1.455555556,77.49652778,294.63904,217.1425122,1
357,0.002169608,0,0.3625,77.85902778,294.63904,216.7800122,1
357,2.00E-08,0,0.005555556,77.86458333,294.63904,216.7744567,1
357,0.0008,1.00E-05,4.003472222,81.86805555,294.63904,212.7709844,1
357,0.0008,0,0.222222222,82.09027778,294.63904,212.5487622,1
357,0.000420455,0,2.602777778,84.69305555,294.63904,209.9459844,1
357,0.013529995,0,0.04375,84.73680555,294.63904,209.9022344,1
357,0.000799996,1.00E-05,4.154166667,88.89097222,294.63904,205.7480678,1
357,0.000199999,0,6.776388889,95.66736111,294.63904,198.9716789,1
357,0.0008,0,0.390972222,96.05833333,294.63904,198.5807067,1
357,0.0002,0,2.502083333,98.56041667,294.63904,196.0786233,1
357,0.0008,0,0.334722222,98.89513889,294.63904,195.7439011,1
357,0.000419591,0,0.131944444,99.02708333,294.63904,195.6119567,1
357,0.000800002,0,0.028472222,99.05555555,294.63904,195.5834844,1
357,0.000571033,0,0.030555556,99.08611111,294.63904,195.5529289,1
357,0.001800002,2.00E-05,3.979166667,103.0652778,294.63904,191.5737622,1
357,0.0002,0,0.015277778,103.0805556,294.63904,191.5584844,1
357,0.0002,2.00E-05,27.47013889,130.5506944,294.63904,164.0883456,1
357,0.0008,0,0.141666667,130.6923611,294.63904,163.9466789,1
357,0.0018,0,0.048611111,130.7409722,294.63904,163.8980678,1
357,0.0002,0,0.117361111,130.8583333,294.63904,163.7807067,1
357,0.000800002,0,0.013888889,130.8722222,294.63904,163.7668178,1
357,0.000769642,0,0.008333333,130.8805556,294.63904,163.7584844,1
357,0.000200001,0,0.089583333,130.9701389,294.63904,163.6689011,1
357,0.000800002,0,0.002083333,130.9722222,294.63904,163.6668178,1
357,2.00E-12,0,0.003472222,130.9756944,294.63904,163.6633456,1
357,0.5832,0.00423,2.154861111,133.1305556,294.63904,161.5084844,1
357,0.566047511,0.00832,4.36875,137.4993056,294.63904,157.1397344,1
357,0.579093567,0.01373,7.043055556,144.5423611,294.63904,150.0966789,1
357,0.579093567,0.00039,0.200694444,144.7430556,294.63904,149.8959844,1
357,0.440011518,7.00E-05,0.045833333,144.7888889,294.63904,149.8501511,1
357,0.571431503,0.00021,0.107638889,144.8965278,294.63904,149.7425122,1
357,0.762024593,0.00037,0.144444444,145.0409722,294.63904,149.5980678,1
357,0.798005892,6.00E-05,0.023611111,145.0645833,294.63904,149.5744567,1
357,0.924800054,3.00E-05,0.009027778,145.0736111,294.63904,149.5654289,1
357,0.916881424,0.00862,2.792361111,147.8659722,294.63904,146.7730678,1
357,0.98000007,0.01077,3.266666667,151.1326389,294.63904,143.5064011,1
357,0.98000007,0.00018,0.054166667,151.1868056,294.63904,143.4522344,1
357,0.98000007,0.00089,0.269444444,151.45625,294.63904,143.18279,1
357,0.985476899,0.00031,0.092361111,151.5486111,294.63904,143.0904289,1
357,1.127931738,0.00076,0.200694444,151.7493056,294.63904,142.8897344,1
357,1.202764362,7.00E-05,0.016666667,151.7659722,294.63904,142.8730678,1
357,1.204390133,0.00062,0.153472222,151.9194444,294.63904,142.7195956,1
357,1.204390133,0.0004,0.1,152.0194444,294.63904,142.6195956,1
357,1.15520003,0.00016,0.039583333,152.0590278,294.63904,142.5800122,1
357,1.12500009,0.00023,0.059722222,152.11875,294.63904,142.52029,1
357,1.16862851,0.08882,22.58194444,174.7006944,294.63904,119.9383456,1
357,1.171757628,0.07025,17.81388889,192.5145833,294.63904,102.1244567,1
357,1.179581308,1.00E-05,0.001388889,192.5159722,294.63904,102.1230678,1
357,1.216799906,0.02654,6.480555556,198.9965278,294.63904,95.64251223,1
357,1.248199984,0.16034,38.16805556,237.1645833,294.63904,57.47445667,1
357,1.26405,0.00319,0.748611111,237.9131944,294.63904,56.72584556,1
357,1.264050286,0.0007,0.163888889,238.0770833,294.63904,56.56195667,1
357,1.27257882,0.00016,0.036805556,238.1138889,294.63904,56.52515111,1
357,1.27257882,1.00E-05,0.002083333,238.1159722,294.63904,56.52306778,1
357,1.079669351,0,0,238.1159722,294.63904,56.52306778,1
357,1.071018894,1.00E-05,0.001388889,238.1173611,294.63904,56.52167889,1
357,1.073670474,4.00E-05,0.009722222,238.1270833,294.63904,56.51195667,1
357,0.97999986,0.00042,0.129166667,238.25625,294.63904,56.38279,1
357,1.124999955,0.00506,1.336111111,239.5923611,294.63904,55.04667889,1
357,1.15520003,0.00832,2.140277778,241.7326389,294.63904,52.90640111,1
357,1.296050113,0.00844,1.936111111,243.66875,294.63904,50.97029,1
357,1.169603482,0.00992,2.520833333,246.1895833,294.63904,48.44945667,1
357,1.263728316,0.00802,1.884722222,248.0743056,294.63904,46.56473445,1
357,1.273161638,0.00061,0.142361111,248.2166667,294.63904,46.42237334,1
357,1.307177485,0.00209,0.475,248.6916667,294.63904,45.94737334,1
357,1.306104652,0.00026,0.058333333,248.75,294.63904,45.88904,1
357,1.279999984,0.05788,13.43472222,262.1847222,294.63904,32.45431778,1
357,1.065800029,0.01052,2.932638889,265.1173611,294.63904,29.52167889,1
357,1.065799942,0.01097,3.058333333,268.1756944,294.63904,26.46334556,1
357,0.995625312,0.00546,1.628472222,269.8041667,294.63904,24.83487334,1
357,0.973443282,0,0,269.8041667,294.63904,24.83487334,1
357,0.973473211,0.00362,1.105555556,270.9097222,294.63904,23.72931778,1
357,0.973473184,0.0053,1.617361111,272.5270833,294.63904,22.11195667,1
357,0.973473184,0.00015,0.045833333,272.5729167,294.63904,22.06612334,1
357,0.973473225,0.00904,2.758333333,275.33125,294.63904,19.30779001,1
357,0.973473225,0.0204,6.227083333,281.5583333,294.63904,13.08070667,1
357,0.973473225,0.00989,3.020138889,284.5784722,294.63904,10.06056778,1
357,0.973473225,0.01035,3.159027778,287.7375,294.63904,6.901540005,1
357,0.973473225,0.00167,0.511111111,288.2486111,294.63904,6.390428894,1
357,0.972860242,0.0044,1.343055556,289.5916667,294.63904,5.047373338,1
357,0.972860242,0.00105,0.320833333,289.9125,294.63904,4.726540005,1
357,1.008200057,0.00292,0.861111111,290.7736111,294.63904,3.865428894,1
357,1.279999984,7.00E-05,0.015277778,290.7888889,294.63904,3.850151116,1
357,1.216800047,-1.19085,3.85,294.6388889,294.63904,0.000151116,1
358,1.15520003,0.0035,0.981944444,0.981944444,321.25213,320.2701856,1
358,1.12500009,0.02399,6.904166667,7.886111111,321.25213,313.3660189,1
358,1.15520003,0.03891,10.90416667,18.79027778,321.25213,302.4618522,1
358,1.216800094,0.00782,2.079861111,20.87013889,321.25213,300.3819911,1
358,1.3448,0.22319,53.72708333,74.59722222,321.25213,246.6549078,1
358,1.280000016,0.00471,1.189583333,75.78680556,321.25213,245.4653244,1
358,1.312199984,0.00692,1.707638889,77.49444444,321.25213,243.7576856,1
358,1.477321789,0.0005,0.108333333,77.60277778,321.25213,243.6493522,1
358,1.479200172,0.00077,0.169444444,77.77222222,321.25213,243.4799078,1
358,1.377800066,0.00038,0.089583333,77.86180555,321.25213,243.3903244,1
358,1.248199937,0.01463,3.79375,81.65555555,321.25213,239.5965744,1
358,1.280017872,0.00083,0.209722222,81.86527778,321.25213,239.3868522,1
358,1.44499983,0.01281,2.869444444,84.73472222,321.25213,236.5174078,1
358,1.248199937,0.01151,2.985416667,87.72013889,321.25213,233.5319911,1
358,1.312199903,0.00467,1.151388889,88.87152778,321.25213,232.3806022,1
358,1.279999968,0.00031,0.077777778,88.94930555,321.25213,232.3028244,1
358,1.344799902,5.00E-05,0.013194444,88.9625,321.25213,232.28963,1
358,1.216800047,0.00853,2.26875,91.23125,321.25213,230.02088,1
358,1.444999949,0.00273,0.6125,91.84375,321.25213,229.40838,1
358,1.548800053,0.00024,0.050694444,91.89444444,321.25213,229.3576856,1
358,1.444999949,0.01677,3.756944444,95.65138889,321.25213,225.6007411,1
358,1.479199845,0.00075,0.165277778,95.81666666,321.25213,225.4354633,1
358,1.37780005,0.0008,0.188194444,96.00486111,321.25213,225.2472689,1
358,1.44500017,0.00023,0.052083333,96.05694444,321.25213,225.1951856,1
358,1.479200052,0,0,96.05694444,321.25213,225.1951856,1
358,1.619999982,0.00368,0.736111111,96.79305555,321.25213,224.4590744,1
358,1.5488,0.00124,0.258333333,97.05138889,321.25213,224.2007411,1
358,1.619999831,0.00242,0.483333333,97.53472222,321.25213,223.7174078,1
358,1.444999932,0.00166,0.371527778,97.90625,321.25213,223.34588,1
358,1.548800079,0.00031,0.065972222,97.97222222,321.25213,223.2799078,1
358,1.656199982,0.00166,0.325,98.29722222,321.25213,222.9549078,1
358,1.669294717,0.00027,0.052083333,98.34930555,321.25213,222.9028244,1
358,1.678772831,0.00144,0.277083333,98.62638888,321.25213,222.6257411,1
358,1.766151898,0.00081,0.147916667,98.77430555,321.25213,222.4778244,1
358,1.771764307,0.0001,0.01875,98.79305555,321.25213,222.4590744,1
358,1.827231395,0,0.000694444,98.79375,321.25213,222.45838,1
358,1.805000095,0,0,98.79375,321.25213,222.45838,1
358,1.692800018,0,0.000694444,98.79444444,321.25213,222.4576856,1
358,1.62,0.00014,0.029166667,98.82361111,321.25213,222.4285189,1
358,1.625028416,8.00E-05,0.015972222,98.83958333,321.25213,222.4125467,1
358,1.584200071,2.00E-05,0.003472222,98.84305555,321.25213,222.4090745,1
358,1.620000083,0,0.000694444,98.84374999,321.25213,222.40838,1
358,1.513799913,0,0.001388889,98.84513888,321.25213,222.4069911,1
358,1.394450067,0.00014,0.03125,98.87638888,321.25213,222.3757411,1
358,1.445000017,1.00E-05,0.001388889,98.87777777,321.25213,222.3743522,1
358,2.00E-12,0,0.008333333,98.88611111,321.25213,222.3660189,1
358,0.467782122,1.00E-05,0.003472222,98.88958333,321.25213,222.3625467,1
358,0.491713441,4.00E-05,0.028472222,98.91805555,321.25213,222.3340745,1
358,0.491713441,4.00E-05,0.029166667,98.94722222,321.25213,222.3049078,1
358,1.2168,0.00029,0.076388889,99.02361111,321.25213,222.2285189,1
358,1.24408967,0.00011,0.029166667,99.05277777,321.25213,222.1993522,1
358,1.24408967,0.00011,0.029166667,99.08194444,321.25213,222.1701856,1
358,1.24408967,0.00029,0.076388889,99.15833333,321.25213,222.0937967,1
358,1.248220587,0.00012,0.031944444,99.19027777,321.25213,222.0618522,1
358,1.248220587,0.00011,0.029166667,99.21944444,321.25213,222.0326856,1
358,1.377800017,2.00E-05,0.003472222,99.22291666,321.25213,222.0292133,1
358,1.377800017,0.00074,0.172916667,99.39583333,321.25213,221.8562967,1
358,1.379032909,0.00027,0.063194444,99.45902777,321.25213,221.7931022,1
358,1.344800016,0,0,99.45902777,321.25213,221.7931022,1
358,1.333149854,0,0.000694444,99.45972222,321.25213,221.7924078,1
358,1.377799967,2.00E-05,0.004861111,99.46458333,321.25213,221.7875467,1
358,1.377799967,0.00015,0.034722222,99.49930555,321.25213,221.7528245,1
358,1.377800282,0.00021,0.05,99.54930555,321.25213,221.7028245,1
358,1.342045752,0.00041,0.099305556,99.64861111,321.25213,221.6035189,1
358,1.269315144,6.00E-05,0.016666667,99.66527777,321.25213,221.5868522,1
358,1.259144895,0.00046,0.117361111,99.78263888,321.25213,221.4694911,1
358,1.260976794,3.00E-05,0.006944444,99.78958333,321.25213,221.4625467,1
358,1.1858,0.00018,0.049305556,99.83888888,321.25213,221.4132411,1
358,1.028935248,0.00028,0.089583333,99.92847222,321.25213,221.3236578,1
358,1.043203861,0.00015,0.047222222,99.97569444,321.25213,221.2764356,1
358,1.042157035,0.00029,0.091666667,100.0673611,321.25213,221.1847689,1
358,0.96210893,3.00E-05,0.009027778,100.0763889,321.25213,221.1757411,1
358,1.008200028,0.00029,0.091666667,100.1680555,321.25213,221.0840745,1
358,1.036800043,0.00015,0.046527778,100.2145833,321.25213,221.0375467,1
358,1.12499991,3.00E-05,0.008333333,100.2229167,321.25213,221.0292133,1
358,1.095200059,0.00072,0.211805556,100.4347222,321.25213,220.8174078,1
358,1.071856367,5.00E-05,0.013888889,100.4486111,321.25213,220.8035189,1
358,1.036799957,0.00021,0.065972222,100.5145833,321.25213,220.7375467,1
358,1.036799957,0.00028,0.088888889,100.6034722,321.25213,220.6486578,1
358,1.063975285,5.00E-05,0.015277778,100.61875,321.25213,220.63338,1
358,1.072927698,0.00025,0.076388889,100.6951389,321.25213,220.5569911,1
358,1.072955502,4.00E-05,0.0125,100.7076389,321.25213,220.5444911,1
358,1.072955502,0,0,100.7076389,321.25213,220.5444911,1
358,0.814141848,0,0.000694444,100.7083333,321.25213,220.5437967,1
358,0.814141848,1.00E-05,0.004166667,100.7125,321.25213,220.53963,1
358,0.8978,0.00033,0.120138889,100.8326389,321.25213,220.4194911,1
358,0.8978,0.00066,0.2375,101.0701389,321.25213,220.1819911,1
358,0.8978,0.00121,0.435416667,101.5055556,321.25213,219.7465744,1
358,0.8978,0.0003,0.108333333,101.6138889,321.25213,219.6382411,1
358,0.8978,2.00E-05,0.006944444,101.6208333,321.25213,219.6312967,1
358,0.8978,0.004,1.44375,103.0645833,321.25213,218.1875467,1
358,0.8978,4.00E-05,0.013194444,103.0777778,321.25213,218.1743522,1
358,0.897229023,0.00058,0.210416667,103.2881944,321.25213,217.9639356,1
358,0.897229023,0.00679,2.448611111,105.7368056,321.25213,215.5153245,1
358,0.795119049,0.00712,2.899305556,108.6361111,321.25213,212.6160189,1
358,0.768799901,0.00012,0.052083333,108.6881944,321.25213,212.5639356,1
358,1.125000045,0,0.000694444,108.6888889,321.25213,212.5632411,1
358,1.61727707,0.00015,0.030555556,108.7194444,321.25213,212.5326856,1
358,1.279999968,5.00E-05,0.013194444,108.7326389,321.25213,212.5194911,1
358,1.620000083,2.00E-05,0.002777778,108.7354167,321.25213,212.5167133,1
358,1.5488,2.00E-05,0.003472222,108.7388889,321.25213,212.5132411,1
358,1.3122,0.00043,0.105555556,108.8444444,321.25213,212.4076856,1
358,0.897800027,0,0,108.8444444,321.25213,212.4076856,1
358,1.479199966,2.00E-05,0.003472222,108.8479167,321.25213,212.4042133,1
358,0.540800042,2.00E-05,0.011111111,108.8590278,321.25213,212.3931022,1
358,0.096800004,4.00E-05,0.121527778,108.9805556,321.25213,212.2715745,1
358,0.019999994,7.00E-05,1.072916667,110.0534722,321.25213,211.1986578,1
358,0.001800001,0,0.060416667,110.1138889,321.25213,211.1382411,1
358,0.0002,0,0.403472222,110.5173611,321.25213,210.7347689,1
358,0.0002,1.00E-05,20.02986111,130.5472222,321.25213,190.7049078,1
358,0.000106168,0,0.14375,130.6909722,321.25213,190.5611578,1
358,0.00020019,0,0.046527778,130.7375,321.25213,190.51463,1
358,0.000169464,0,0.126388889,130.8638889,321.25213,190.3882411,1
358,0.001799999,0,0.006944444,130.8708333,321.25213,190.3812967,1
358,0.0002,0,0.092361111,130.9631944,321.25213,190.2889356,1
358,0.001799999,0,0.798611111,131.7618055,321.25213,189.4903245,1
358,0.000238654,0,1.365972222,133.1277778,321.25213,188.1243522,1
358,2.00E-08,0,2.55625,135.6840278,321.25213,185.5681022,1
358,0.000199999,0,0.93125,136.6152778,321.25213,184.6368522,1
358,0.000188304,0,0.4,137.0152778,321.25213,184.2368522,1
358,0.000800001,0,0.002083333,137.0173611,321.25213,184.2347689,1
358,0.000800001,0,0.204861111,137.2222222,321.25213,184.0299078,1
358,0.000773824,0,0.001388889,137.2236111,321.25213,184.0285189,1
358,0.003200012,1.00E-05,0.817361111,138.0409722,321.25213,183.2111578,1
358,0.0002,0,0.039583333,138.0805555,321.25213,183.1715745,1
358,0.000195077,0,6.659027778,144.7395833,321.25213,176.5125467,1
358,0.000800008,0,0.047222222,144.7868055,321.25213,176.4653245,1
358,0.001800001,0,0.040277778,144.8270833,321.25213,176.4250467,1
358,0.000799999,0,0.064583333,144.8916667,321.25213,176.3604633,1
358,0.000777118,0,0.147222222,145.0388889,321.25213,176.2132411,1
358,0.007165468,0,0.028472222,145.0673611,321.25213,176.1847689,1
358,0.004078332,4.00E-05,2.801388889,147.86875,321.25213,173.38338,1
358,0.000200001,0,0.009722222,147.8784722,321.25213,173.3736578,1
358,2.00E-12,0,0.161111111,148.0395833,321.25213,173.2125467,1
358,0.526671605,0.00502,3.083333333,151.1229167,321.25213,170.1292133,1
358,0.535863569,2.00E-05,0.010416667,151.1333333,321.25213,170.1187967,1
358,0.804990973,0.00013,0.051388889,151.1847222,321.25213,170.0674078,1
358,0.768823535,0.00064,0.269444444,151.4541667,321.25213,169.7979633,1
358,0.768823535,0.00022,0.092361111,151.5465278,321.25213,169.7056022,1
358,1.00222902,0.00062,0.200694444,151.7472222,321.25213,169.5049078,1
358,1.13687267,6.00E-05,0.016666667,151.7638889,321.25213,169.4882411,1
358,1.047035935,0.00049,0.153472222,151.9173611,321.25213,169.3347689,1
358,0.748531648,0.00023,0.1,152.0173611,321.25213,169.2347689,1
358,0.627200101,7.00E-05,0.038194444,152.0555555,321.25213,169.1965745,1
358,0.627200101,9.00E-05,0.049305556,152.1048611,321.25213,169.1472689,1
358,0.672800093,0.01744,8.390972222,160.4958333,321.25213,160.7562967,1
358,0.663711677,0.00046,0.222916667,160.71875,321.25213,160.53338,1
358,0.663711677,0.0011,0.534027778,161.2527778,321.25213,159.9993522,1
358,0.814176404,0.0019,0.755555556,162.0083333,321.25213,159.2437967,1
358,0.809887583,0.00014,0.056944444,162.0652778,321.25213,159.1868522,1
358,0.809887583,0,0,162.0652778,321.25213,159.1868522,1
358,0.672800023,0.00931,4.477777778,166.5430555,321.25213,154.7090745,1
358,0.672800023,0.00011,0.054861111,166.5979167,321.25213,154.6542133,1
358,0.701830143,0.00465,2.146527778,168.7444444,321.25213,152.5076856,1
358,0.666307397,0.00072,0.349305556,169.09375,321.25213,152.15838,1
358,0.696199965,0.00553,2.569444444,171.6631944,321.25213,149.5889356,1
358,0.646669964,0.01221,6.1125,177.7756944,321.25213,143.4764356,1
358,0.660683528,0.00013,0.065972222,177.8416667,321.25213,143.4104633,1
358,0.654960039,0.04639,22.93055556,200.7722222,321.25213,120.4799078,1
358,0.605000044,0.06971,37.30277778,238.075,321.25213,83.17713,1
358,0.661250081,0.00095,0.463194444,238.5381944,321.25213,82.71393556,1
358,0.812812564,0.0001,0.039583333,238.5777778,321.25213,82.67435223,1
358,0.49999994,0.00019,0.119444444,238.6972222,321.25213,82.55490778,1
358,0.719999952,8.00E-05,0.034027778,238.73125,321.25213,82.52088,1
358,0.719999952,0.00049,0.218055556,238.9493056,321.25213,82.30282445,1
358,0.694940271,0.00412,1.91875,240.8680556,321.25213,80.38407445,1
358,0.720000024,4.00E-05,0.015972222,240.8840278,321.25213,80.36810223,1
358,0.889497615,0.0021,0.764583333,241.6486111,321.25213,79.60351889,1
358,1.060562015,0.0014,0.427777778,242.0763889,321.25213,79.17574111,1
358,0.882062747,0.00148,0.545138889,242.6215278,321.25213,78.63060223,1
358,0.649800114,0.00111,0.550694444,243.1722222,321.25213,78.07990778,1
358,0.5,2.00E-05,0.011805556,243.1840278,321.25213,78.06810223,1
358,0.32,0.00034,0.347222222,243.53125,321.25213,77.72088,1
358,0.571097015,0.0002,0.113888889,243.6451389,321.25213,77.60699111,1
358,0.891576206,6.00E-05,0.022222222,243.6673611,321.25213,77.58476889,1
358,0.445788102,0.0005,0.361805556,244.0291667,321.25213,77.22296334,1
358,0.404999964,0.00071,0.563888889,244.5930556,321.25213,76.65907445,1
358,0.387200053,0.0002,0.170833333,244.7638889,321.25213,76.48824111,1
358,0.273800022,0.00082,0.968055556,245.7319444,321.25213,75.52018556,1
358,0.139218506,6.00E-05,0.1375,245.8694444,321.25213,75.38268556,1
358,0.0578,6.00E-05,0.315277778,246.1847222,321.25213,75.06740778,1
358,0.32,0.00181,1.834027778,248.01875,321.25213,73.23338,1
358,0.160000037,0.00485,9.808333333,257.8270833,321.25213,63.42504667,1
358,0.080000032,0,0,257.8270833,321.25213,63.42504667,1
358,0.08000028,0,0,257.8270833,321.25213,63.42504667,1
358,0.077924227,0,0,257.8270833,321.25213,63.42504667,1
358,0.096307349,0,0,257.8270833,321.25213,63.42504667,1
358,0.401516119,0,0,257.8270833,321.25213,63.42504667,1
358,0.74351625,0,0,257.8270833,321.25213,63.42504667,1
358,0.374343941,0,0,257.8270833,321.25213,63.42504667,1
358,0.374343941,0,0,257.8270833,321.25213,63.42504667,1
358,0.268376091,0,0,257.8270833,321.25213,63.42504667,1
358,0.268376091,0,0.000694444,257.8277778,321.25213,63.42435223,1
358,0.268376091,0,0,257.8277778,321.25213,63.42435223,1
358,0.134188036,0,0,257.8277778,321.25213,63.42435223,1
358,0.452269669,0,0,257.8277778,321.25213,63.42435223,1
358,0.452269669,0,0,257.8277778,321.25213,63.42435223,1
358,0.690942879,0,0,257.8277778,321.25213,63.42435223,1
358,0.394066188,0,0,257.8277778,321.25213,63.42435223,1
358,0.276681807,0,0,257.8277778,321.25213,63.42435223,1
358,0.574529901,9.00E-05,0.052777778,257.8805556,321.25213,63.37157445,1
358,0.763812218,3.00E-05,0.0125,257.8930556,321.25213,63.35907445,1
358,0.421348735,0.00783,6.017361111,263.9104167,321.25213,57.34171334,1
