"user_id","user_role_id","updated_at","created_at"
3003,3,"2014-06-20 16:30:21.571073","2014-06-20 16:30:21.571073"
3011,3,"2014-06-20 16:33:03.067924","2014-06-20 16:33:03.067924"
3012,3,"2014-06-20 16:34:07.554269","2014-06-20 16:34:07.554269"
3014,3,"2014-06-20 16:34:50.698308","2014-06-20 16:34:50.698308"
3016,3,"2014-06-20 16:35:19.07296","2014-06-20 16:35:19.07296"
3017,3,"2014-06-20 16:35:32.116431","2014-06-20 16:35:32.116431"
3018,3,"2014-06-20 16:35:51.865464","2014-06-20 16:35:51.865464"
3019,3,"2014-06-20 16:37:17.759454","2014-06-20 16:37:17.759454"
3030,3,"2014-06-20 16:44:48.843616","2014-06-20 16:44:48.843616"
3035,3,"2014-06-20 16:47:03.971216","2014-06-20 16:47:03.971216"
3048,3,"2014-06-20 16:51:32.578623","2014-06-20 16:51:32.578623"
3058,3,"2014-06-20 16:54:29.191982","2014-06-20 16:54:29.191982"
2778,3,"2014-06-20 11:25:09.270069","2014-06-20 11:25:09.270069"
2780,3,"2014-06-20 11:31:53.500989","2014-06-20 11:31:53.500989"
2781,3,"2014-06-20 11:34:15.44321","2014-06-20 11:34:15.44321"
2785,3,"2014-06-20 11:38:40.036438","2014-06-20 11:38:40.036438"
2786,3,"2014-06-20 11:39:58.548246","2014-06-20 11:39:58.548246"
2788,3,"2014-06-20 11:42:00.829033","2014-06-20 11:42:00.829033"
2796,3,"2014-06-20 12:12:37.276583","2014-06-20 12:12:37.276583"
2797,3,"2014-06-20 12:15:13.523082","2014-06-20 12:15:13.523082"
2798,3,"2014-06-20 12:16:53.037359","2014-06-20 12:16:53.037359"
2799,3,"2014-06-20 12:17:12.568441","2014-06-20 12:17:12.568441"
2801,3,"2014-06-20 12:24:33.583329","2014-06-20 12:24:33.583329"
2813,3,"2014-06-20 12:34:28.272181","2014-06-20 12:34:28.272181"
2815,3,"2014-06-20 12:36:29.017638","2014-06-20 12:36:29.017638"
2817,3,"2014-06-20 12:38:26.614297","2014-06-20 12:38:26.614297"
2822,3,"2014-06-20 12:49:05.468915","2014-06-20 12:49:05.468915"
2829,3,"2014-06-20 12:57:29.942901","2014-06-20 12:57:29.942901"
2830,3,"2014-06-20 12:57:30.678487","2014-06-20 12:57:30.678487"
2835,3,"2014-06-20 13:04:13.402808","2014-06-20 13:04:13.402808"
2836,3,"2014-06-20 13:09:47.021416","2014-06-20 13:09:47.021416"
2837,3,"2014-06-20 13:10:43.913565","2014-06-20 13:10:43.913565"
2848,3,"2014-06-20 13:22:19.464576","2014-06-20 13:22:19.464576"
2851,3,"2014-06-20 13:23:58.057364","2014-06-20 13:23:58.057364"
2857,3,"2014-06-20 13:27:35.603326","2014-06-20 13:27:35.603326"
2858,3,"2014-06-20 13:27:53.59512","2014-06-20 13:27:53.59512"
2860,3,"2014-06-20 13:29:33.96535","2014-06-20 13:29:33.96535"
2867,3,"2014-06-20 13:36:01.225869","2014-06-20 13:36:01.225869"
2868,3,"2014-06-20 13:37:40.797503","2014-06-20 13:37:40.797503"
2873,3,"2014-06-20 13:40:53.853192","2014-06-20 13:40:53.853192"
2875,3,"2014-06-20 13:45:33.056125","2014-06-20 13:45:33.056125"
2876,3,"2014-06-20 13:46:00.796884","2014-06-20 13:46:00.796884"
2877,3,"2014-06-20 13:47:01.65369","2014-06-20 13:47:01.65369"
2880,3,"2014-06-20 13:54:13.740633","2014-06-20 13:54:13.740633"
2881,3,"2014-06-20 13:55:57.465393","2014-06-20 13:55:57.465393"
2908,3,"2014-06-20 14:40:39.676191","2014-06-20 14:40:39.676191"
2910,3,"2014-06-20 14:41:28.466739","2014-06-20 14:41:28.466739"
2913,3,"2014-06-20 14:44:11.417499","2014-06-20 14:44:11.417499"
2915,3,"2014-06-20 14:45:47.716415","2014-06-20 14:45:47.716415"
2921,3,"2014-06-20 14:50:54.357588","2014-06-20 14:50:54.357588"
2926,3,"2014-06-20 14:55:42.509544","2014-06-20 14:55:42.509544"
2928,3,"2014-06-20 14:58:18.344365","2014-06-20 14:58:18.344365"
2929,3,"2014-06-20 14:58:43.331333","2014-06-20 14:58:43.331333"
2934,3,"2014-06-20 15:04:53.199551","2014-06-20 15:04:53.199551"
2937,3,"2014-06-20 15:10:35.690443","2014-06-20 15:10:35.690443"
2938,3,"2014-06-20 15:12:19.001599","2014-06-20 15:12:19.001599"
2942,3,"2014-06-20 15:18:16.91928","2014-06-20 15:18:16.91928"
2945,3,"2014-06-20 15:24:35.368836","2014-06-20 15:24:35.368836"
2956,3,"2014-06-20 15:35:28.92725","2014-06-20 15:35:28.92725"
2957,3,"2014-06-20 15:42:39.717961","2014-06-20 15:42:39.717961"
2961,3,"2014-06-20 15:46:52.748391","2014-06-20 15:46:52.748391"
2962,3,"2014-06-20 15:52:05.217026","2014-06-20 15:52:05.217026"
2965,3,"2014-06-20 15:54:53.587625","2014-06-20 15:54:53.587625"
2966,3,"2014-06-20 15:55:26.56539","2014-06-20 15:55:26.56539"
2969,3,"2014-06-20 16:06:50.546137","2014-06-20 16:06:50.546137"
2970,3,"2014-06-20 16:07:26.988771","2014-06-20 16:07:26.988771"
2972,3,"2014-06-20 16:08:33.423166","2014-06-20 16:08:33.423166"
2975,3,"2014-06-20 16:14:18.544972","2014-06-20 16:14:18.544972"
2976,3,"2014-06-20 16:15:11.67567","2014-06-20 16:15:11.67567"
2978,3,"2014-06-20 16:16:00.538146","2014-06-20 16:16:00.538146"
2979,3,"2014-06-20 16:16:16.218415","2014-06-20 16:16:16.218415"
2982,3,"2014-06-20 16:17:33.575798","2014-06-20 16:17:33.575798"
2984,3,"2014-06-20 16:18:33.690134","2014-06-20 16:18:33.690134"
2985,3,"2014-06-20 16:18:47.657142","2014-06-20 16:18:47.657142"
2993,3,"2014-06-20 16:24:47.085564","2014-06-20 16:24:47.085564"
2994,3,"2014-06-20 16:26:05.298005","2014-06-20 16:26:05.298005"
2996,3,"2014-06-20 16:27:13.049622","2014-06-20 16:27:13.049622"
2997,3,"2014-06-20 16:27:16.868389","2014-06-20 16:27:16.868389"
3001,3,"2014-06-20 16:29:58.930733","2014-06-20 16:29:58.930733"
3004,3,"2014-06-20 16:30:28.213994","2014-06-20 16:30:28.213994"
3008,3,"2014-06-20 16:31:45.859753","2014-06-20 16:31:45.859753"
3010,3,"2014-06-20 16:32:24.097203","2014-06-20 16:32:24.097203"
3013,3,"2014-06-20 16:34:27.908003","2014-06-20 16:34:27.908003"
3015,3,"2014-06-20 16:35:11.621121","2014-06-20 16:35:11.621121"
3020,3,"2014-06-20 16:37:43.066769","2014-06-20 16:37:43.066769"
3021,3,"2014-06-20 16:37:59.628167","2014-06-20 16:37:59.628167"
3023,3,"2014-06-20 16:40:35.880385","2014-06-20 16:40:35.880385"
3025,3,"2014-06-20 16:40:48.186348","2014-06-20 16:40:48.186348"
3027,3,"2014-06-20 16:41:17.142394","2014-06-20 16:41:17.142394"
3028,3,"2014-06-20 16:42:30.071314","2014-06-20 16:42:30.071314"
3029,3,"2014-06-20 16:42:52.83089","2014-06-20 16:42:52.83089"
3032,3,"2014-06-20 16:46:03.825181","2014-06-20 16:46:03.825181"
3033,3,"2014-06-20 16:46:34.055296","2014-06-20 16:46:34.055296"
3034,3,"2014-06-20 16:46:43.222745","2014-06-20 16:46:43.222745"
3036,3,"2014-06-20 16:47:18.320221","2014-06-20 16:47:18.320221"
3037,3,"2014-06-20 16:47:31.40478","2014-06-20 16:47:31.40478"
3041,3,"2014-06-20 16:49:40.487724","2014-06-20 16:49:40.487724"
3042,3,"2014-06-20 16:50:01.736477","2014-06-20 16:50:01.736477"
3043,3,"2014-06-20 16:50:13.594136","2014-06-20 16:50:13.594136"
3044,3,"2014-06-20 16:50:17.578804","2014-06-20 16:50:17.578804"
3045,3,"2014-06-20 16:50:33.351093","2014-06-20 16:50:33.351093"
3046,3,"2014-06-20 16:50:57.359161","2014-06-20 16:50:57.359161"
3047,3,"2014-06-20 16:51:08.504392","2014-06-20 16:51:08.504392"
3050,3,"2014-06-20 16:52:47.965127","2014-06-20 16:52:47.965127"
3051,3,"2014-06-20 16:53:10.574631","2014-06-20 16:53:10.574631"
3054,3,"2014-06-20 16:53:56.024409","2014-06-20 16:53:56.024409"
3055,3,"2014-06-20 16:54:14.922691","2014-06-20 16:54:14.922691"
3056,3,"2014-06-20 16:54:26.010494","2014-06-20 16:54:26.010494"
3057,3,"2014-06-20 16:54:26.640344","2014-06-20 16:54:26.640344"
3059,3,"2014-06-20 16:55:01.285546","2014-06-20 16:55:01.285546"
3060,3,"2014-06-20 16:55:50.436477","2014-06-20 16:55:50.436477"
3061,3,"2014-06-20 16:55:55.177811","2014-06-20 16:55:55.177811"
3062,3,"2014-06-20 16:57:05.820926","2014-06-20 16:57:05.820926"
3063,3,"2014-06-20 16:57:28.434459","2014-06-20 16:57:28.434459"
3064,3,"2014-06-20 16:57:41.70614","2014-06-20 16:57:41.70614"
3065,3,"2014-06-20 16:57:56.264783","2014-06-20 16:57:56.264783"
3066,3,"2014-06-20 16:58:11.461896","2014-06-20 16:58:11.461896"
3067,3,"2014-06-20 16:58:30.552063","2014-06-20 16:58:30.552063"
3068,3,"2014-06-20 16:59:21.242101","2014-06-20 16:59:21.242101"
3069,3,"2014-06-20 17:00:32.599374","2014-06-20 17:00:32.599374"
3070,3,"2014-06-20 17:01:29.275781","2014-06-20 17:01:29.275781"
3071,3,"2014-06-20 17:01:39.319497","2014-06-20 17:01:39.319497"
3072,3,"2014-06-20 17:02:00.029228","2014-06-20 17:02:00.029228"
3073,3,"2014-06-20 17:02:38.593659","2014-06-20 17:02:38.593659"
3074,3,"2014-06-20 17:03:04.837934","2014-06-20 17:03:04.837934"
3075,3,"2014-06-20 17:03:06.188139","2014-06-20 17:03:06.188139"
3076,3,"2014-06-20 17:04:26.987383","2014-06-20 17:04:26.987383"
3077,3,"2014-06-20 17:05:03.305266","2014-06-20 17:05:03.305266"
3078,3,"2014-06-20 17:05:49.160049","2014-06-20 17:05:49.160049"
3079,3,"2014-06-20 17:06:03.834646","2014-06-20 17:06:03.834646"
3080,3,"2014-06-20 17:06:36.05068","2014-06-20 17:06:36.05068"
3081,3,"2014-06-20 17:06:55.826977","2014-06-20 17:06:55.826977"
3082,3,"2014-06-20 17:08:06.478719","2014-06-20 17:08:06.478719"
3083,3,"2014-06-20 17:08:14.52812","2014-06-20 17:08:14.52812"
3084,3,"2014-06-20 17:08:56.432561","2014-06-20 17:08:56.432561"
3085,3,"2014-06-20 17:09:17.368463","2014-06-20 17:09:17.368463"
3086,3,"2014-06-20 17:09:57.319672","2014-06-20 17:09:57.319672"
3087,3,"2014-06-20 17:10:00.258912","2014-06-20 17:10:00.258912"
3088,3,"2014-06-20 17:10:17.000241","2014-06-20 17:10:17.000241"
3089,3,"2014-06-20 17:10:59.054649","2014-06-20 17:10:59.054649"
3090,3,"2014-06-20 17:11:20.717422","2014-06-20 17:11:20.717422"
3091,3,"2014-06-20 17:11:45.479087","2014-06-20 17:11:45.479087"
3092,3,"2014-06-20 17:11:54.667325","2014-06-20 17:11:54.667325"
3093,3,"2014-06-20 17:12:36.757304","2014-06-20 17:12:36.757304"
3094,3,"2014-06-20 17:12:52.682673","2014-06-20 17:12:52.682673"
3095,3,"2014-06-20 17:12:53.350288","2014-06-20 17:12:53.350288"
3096,3,"2014-06-20 17:14:28.176822","2014-06-20 17:14:28.176822"
3097,3,"2014-06-20 17:15:55.454278","2014-06-20 17:15:55.454278"
3098,3,"2014-06-20 17:16:11.508207","2014-06-20 17:16:11.508207"
3099,3,"2014-06-20 17:16:39.278684","2014-06-20 17:16:39.278684"
3100,3,"2014-06-20 17:16:45.127801","2014-06-20 17:16:45.127801"
3101,3,"2014-06-20 17:17:41.231123","2014-06-20 17:17:41.231123"
3102,3,"2014-06-20 17:17:41.785879","2014-06-20 17:17:41.785879"
3103,3,"2014-06-20 17:17:45.617866","2014-06-20 17:17:45.617866"
3104,3,"2014-06-20 17:18:01.48429","2014-06-20 17:18:01.48429"
3105,3,"2014-06-20 17:18:02.081225","2014-06-20 17:18:02.081225"
3106,3,"2014-06-20 17:19:21.532452","2014-06-20 17:19:21.532452"
3107,3,"2014-06-20 17:20:02.657093","2014-06-20 17:20:02.657093"
3108,3,"2014-06-20 17:20:55.03017","2014-06-20 17:20:55.03017"
3109,3,"2014-06-20 17:21:13.447959","2014-06-20 17:21:13.447959"
3110,3,"2014-06-20 17:21:19.588457","2014-06-20 17:21:19.588457"
3111,3,"2014-06-20 17:21:33.103823","2014-06-20 17:21:33.103823"
3112,3,"2014-06-20 17:21:34.419717","2014-06-20 17:21:34.419717"
3113,3,"2014-06-20 17:22:36.921366","2014-06-20 17:22:36.921366"
3114,3,"2014-06-20 17:23:36.523899","2014-06-20 17:23:36.523899"
3115,3,"2014-06-20 17:24:05.615886","2014-06-20 17:24:05.615886"
3116,3,"2014-06-20 17:24:26.238224","2014-06-20 17:24:26.238224"
3117,3,"2014-06-20 17:24:42.954647","2014-06-20 17:24:42.954647"
3118,3,"2014-06-20 17:25:07.442968","2014-06-20 17:25:07.442968"
3119,3,"2014-06-20 17:25:07.721077","2014-06-20 17:25:07.721077"
3120,3,"2014-06-20 17:26:55.793255","2014-06-20 17:26:55.793255"
3122,3,"2014-06-20 17:27:33.105772","2014-06-20 17:27:33.105772"
3125,3,"2014-06-20 17:28:04.421167","2014-06-20 17:28:04.421167"
3126,3,"2014-06-20 17:28:09.907344","2014-06-20 17:28:09.907344"
3131,3,"2014-06-20 17:30:32.606871","2014-06-20 17:30:32.606871"
3143,3,"2014-06-20 17:34:46.216809","2014-06-20 17:34:46.216809"
3144,3,"2014-06-20 17:34:58.162526","2014-06-20 17:34:58.162526"
3150,3,"2014-06-20 17:36:44.271544","2014-06-20 17:36:44.271544"
3151,3,"2014-06-20 17:37:03.632423","2014-06-20 17:37:03.632423"
3157,3,"2014-06-20 17:40:55.854011","2014-06-20 17:40:55.854011"
3164,3,"2014-06-20 17:43:14.744688","2014-06-20 17:43:14.744688"
3169,3,"2014-06-20 17:44:02.808997","2014-06-20 17:44:02.808997"
3181,3,"2014-06-20 17:50:39.944776","2014-06-20 17:50:39.944776"
3195,3,"2014-06-20 17:56:42.851852","2014-06-20 17:56:42.851852"
3201,3,"2014-06-20 18:00:56.842188","2014-06-20 18:00:56.842188"
3203,3,"2014-06-20 18:02:16.105765","2014-06-20 18:02:16.105765"
3204,3,"2014-06-20 18:02:19.215","2014-06-20 18:02:19.215"
3208,3,"2014-06-20 18:03:52.56629","2014-06-20 18:03:52.56629"
3219,3,"2014-06-20 18:05:07.635608","2014-06-20 18:05:07.635608"
3220,3,"2014-06-20 18:05:14.789214","2014-06-20 18:05:14.789214"
3230,3,"2014-06-20 18:08:07.780171","2014-06-20 18:08:07.780171"
3232,3,"2014-06-20 18:08:20.89431","2014-06-20 18:08:20.89431"
3237,3,"2014-06-20 18:10:25.831118","2014-06-20 18:10:25.831118"
3238,3,"2014-06-20 18:10:45.777563","2014-06-20 18:10:45.777563"
3241,3,"2014-06-20 18:12:05.54646","2014-06-20 18:12:05.54646"
3244,3,"2014-06-20 18:13:25.626246","2014-06-20 18:13:25.626246"
3249,3,"2014-06-20 18:14:08.279392","2014-06-20 18:14:08.279392"
3253,3,"2014-06-20 18:14:56.696752","2014-06-20 18:14:56.696752"
3259,3,"2014-06-20 18:16:36.615268","2014-06-20 18:16:36.615268"
3260,3,"2014-06-20 18:16:40.683764","2014-06-20 18:16:40.683764"
3261,3,"2014-06-20 18:16:51.425117","2014-06-20 18:16:51.425117"
3263,3,"2014-06-20 18:17:23.449637","2014-06-20 18:17:23.449637"
3264,3,"2014-06-20 18:17:32.182311","2014-06-20 18:17:32.182311"
3271,3,"2014-06-20 18:20:20.931028","2014-06-20 18:20:20.931028"
3275,3,"2014-06-20 18:21:32.944388","2014-06-20 18:21:32.944388"
3281,3,"2014-06-20 18:22:24.087461","2014-06-20 18:22:24.087461"
3287,3,"2014-06-20 18:24:34.276234","2014-06-20 18:24:34.276234"
3293,3,"2014-06-20 18:25:55.094133","2014-06-20 18:25:55.094133"
3295,3,"2014-06-20 18:26:44.908482","2014-06-20 18:26:44.908482"
3300,3,"2014-06-20 18:27:31.085017","2014-06-20 18:27:31.085017"
3301,3,"2014-06-20 18:27:35.876499","2014-06-20 18:27:35.876499"
3311,3,"2014-06-20 18:30:41.444523","2014-06-20 18:30:41.444523"
3318,3,"2014-06-20 18:31:26.203672","2014-06-20 18:31:26.203672"
3322,3,"2014-06-20 18:32:24.270396","2014-06-20 18:32:24.270396"
3324,3,"2014-06-20 18:32:45.303645","2014-06-20 18:32:45.303645"
3337,3,"2014-06-20 18:35:12.548498","2014-06-20 18:35:12.548498"
3340,3,"2014-06-20 18:36:38.109064","2014-06-20 18:36:38.109064"
3349,3,"2014-06-20 18:39:35.00863","2014-06-20 18:39:35.00863"
3357,3,"2014-06-20 18:41:37.04021","2014-06-20 18:41:37.04021"
3360,3,"2014-06-20 18:42:24.084723","2014-06-20 18:42:24.084723"
3363,3,"2014-06-20 18:42:35.94315","2014-06-20 18:42:35.94315"
3369,3,"2014-06-20 18:43:27.919828","2014-06-20 18:43:27.919828"
3375,3,"2014-06-20 18:44:22.003198","2014-06-20 18:44:22.003198"
3376,3,"2014-06-20 18:44:43.870305","2014-06-20 18:44:43.870305"
3379,3,"2014-06-20 18:45:13.691172","2014-06-20 18:45:13.691172"
3388,3,"2014-06-20 18:46:37.414062","2014-06-20 18:46:37.414062"
3392,3,"2014-06-20 18:47:42.971609","2014-06-20 18:47:42.971609"
3396,3,"2014-06-20 18:49:22.245722","2014-06-20 18:49:22.245722"
3406,3,"2014-06-20 18:53:10.293745","2014-06-20 18:53:10.293745"
3409,3,"2014-06-20 18:54:04.213457","2014-06-20 18:54:04.213457"
3414,3,"2014-06-20 18:54:38.566186","2014-06-20 18:54:38.566186"
3417,3,"2014-06-20 18:56:15.115288","2014-06-20 18:56:15.115288"
3424,3,"2014-06-20 18:58:32.885262","2014-06-20 18:58:32.885262"
3431,3,"2014-06-20 19:01:22.696489","2014-06-20 19:01:22.696489"
3433,3,"2014-06-20 19:01:41.458221","2014-06-20 19:01:41.458221"
3435,3,"2014-06-20 19:01:52.550888","2014-06-20 19:01:52.550888"
3436,3,"2014-06-20 19:02:00.282678","2014-06-20 19:02:00.282678"
3439,3,"2014-06-20 19:02:31.9911","2014-06-20 19:02:31.9911"
3451,3,"2014-06-20 19:06:35.432212","2014-06-20 19:06:35.432212"
3454,3,"2014-06-20 19:07:21.994399","2014-06-20 19:07:21.994399"
3455,3,"2014-06-20 19:07:29.654471","2014-06-20 19:07:29.654471"
3459,3,"2014-06-20 19:09:30.262799","2014-06-20 19:09:30.262799"
3463,3,"2014-06-20 19:10:56.876868","2014-06-20 19:10:56.876868"
3468,3,"2014-06-20 19:12:38.486013","2014-06-20 19:12:38.486013"
3121,3,"2014-06-20 17:27:02.66857","2014-06-20 17:27:02.66857"
3123,3,"2014-06-20 17:27:34.853731","2014-06-20 17:27:34.853731"
3124,3,"2014-06-20 17:27:40.697325","2014-06-20 17:27:40.697325"
3127,3,"2014-06-20 17:28:56.533931","2014-06-20 17:28:56.533931"
3135,3,"2014-06-20 17:31:27.016199","2014-06-20 17:31:27.016199"
3141,3,"2014-06-20 17:33:30.089915","2014-06-20 17:33:30.089915"
3149,3,"2014-06-20 17:36:38.636163","2014-06-20 17:36:38.636163"
3153,3,"2014-06-20 17:37:43.199106","2014-06-20 17:37:43.199106"
3162,3,"2014-06-20 17:42:49.104253","2014-06-20 17:42:49.104253"
3168,3,"2014-06-20 17:43:58.865012","2014-06-20 17:43:58.865012"
3176,3,"2014-06-20 17:46:40.09489","2014-06-20 17:46:40.09489"
3178,3,"2014-06-20 17:47:54.762428","2014-06-20 17:47:54.762428"
3184,3,"2014-06-20 17:51:37.751253","2014-06-20 17:51:37.751253"
3186,3,"2014-06-20 17:53:55.315178","2014-06-20 17:53:55.315178"
3191,3,"2014-06-20 17:55:50.431943","2014-06-20 17:55:50.431943"
3192,3,"2014-06-20 17:55:58.471027","2014-06-20 17:55:58.471027"
3193,3,"2014-06-20 17:56:35.371193","2014-06-20 17:56:35.371193"
3199,3,"2014-06-20 17:59:21.885685","2014-06-20 17:59:21.885685"
3206,3,"2014-06-20 18:03:06.715693","2014-06-20 18:03:06.715693"
3212,3,"2014-06-20 18:04:18.643096","2014-06-20 18:04:18.643096"
3223,3,"2014-06-20 18:06:39.066168","2014-06-20 18:06:39.066168"
3225,3,"2014-06-20 18:07:20.327636","2014-06-20 18:07:20.327636"
3233,3,"2014-06-20 18:08:55.169068","2014-06-20 18:08:55.169068"
3236,3,"2014-06-20 18:10:04.359767","2014-06-20 18:10:04.359767"
3247,3,"2014-06-20 18:13:49.082347","2014-06-20 18:13:49.082347"
3254,3,"2014-06-20 18:15:01.067805","2014-06-20 18:15:01.067805"
3257,3,"2014-06-20 18:16:08.9457","2014-06-20 18:16:08.9457"
3262,3,"2014-06-20 18:17:12.043453","2014-06-20 18:17:12.043453"
3268,3,"2014-06-20 18:19:41.533021","2014-06-20 18:19:41.533021"
3270,3,"2014-06-20 18:20:20.853483","2014-06-20 18:20:20.853483"
3273,3,"2014-06-20 18:20:47.824437","2014-06-20 18:20:47.824437"
3278,3,"2014-06-20 18:22:07.018065","2014-06-20 18:22:07.018065"
3280,3,"2014-06-20 18:22:09.341515","2014-06-20 18:22:09.341515"
3283,3,"2014-06-20 18:23:27.396509","2014-06-20 18:23:27.396509"
3286,3,"2014-06-20 18:24:00.085313","2014-06-20 18:24:00.085313"
3288,3,"2014-06-20 18:24:56.00936","2014-06-20 18:24:56.00936"
3299,3,"2014-06-20 18:26:53.896167","2014-06-20 18:26:53.896167"
3302,3,"2014-06-20 18:27:53.724773","2014-06-20 18:27:53.724773"
3307,3,"2014-06-20 18:29:54.657638","2014-06-20 18:29:54.657638"
3314,3,"2014-06-20 18:31:00.559282","2014-06-20 18:31:00.559282"
3323,3,"2014-06-20 18:32:42.223896","2014-06-20 18:32:42.223896"
3327,3,"2014-06-20 18:33:06.961483","2014-06-20 18:33:06.961483"
3328,3,"2014-06-20 18:33:09.698017","2014-06-20 18:33:09.698017"
3330,3,"2014-06-20 18:33:17.429218","2014-06-20 18:33:17.429218"
3336,3,"2014-06-20 18:35:07.102643","2014-06-20 18:35:07.102643"
3338,3,"2014-06-20 18:35:21.664197","2014-06-20 18:35:21.664197"
3342,3,"2014-06-20 18:37:07.532221","2014-06-20 18:37:07.532221"
3343,3,"2014-06-20 18:37:12.359244","2014-06-20 18:37:12.359244"
3347,3,"2014-06-20 18:38:52.490993","2014-06-20 18:38:52.490993"
3348,3,"2014-06-20 18:39:12.962804","2014-06-20 18:39:12.962804"
3362,3,"2014-06-20 18:42:30.040818","2014-06-20 18:42:30.040818"
3365,3,"2014-06-20 18:42:42.814114","2014-06-20 18:42:42.814114"
3372,3,"2014-06-20 18:44:08.258048","2014-06-20 18:44:08.258048"
3374,3,"2014-06-20 18:44:19.756816","2014-06-20 18:44:19.756816"
3381,3,"2014-06-20 18:45:21.797466","2014-06-20 18:45:21.797466"
3387,3,"2014-06-20 18:46:32.587276","2014-06-20 18:46:32.587276"
3391,3,"2014-06-20 18:47:35.217626","2014-06-20 18:47:35.217626"
3394,3,"2014-06-20 18:48:44.86923","2014-06-20 18:48:44.86923"
3407,3,"2014-06-20 18:53:13.761208","2014-06-20 18:53:13.761208"
3408,3,"2014-06-20 18:53:41.318171","2014-06-20 18:53:41.318171"
3411,3,"2014-06-20 18:54:19.62911","2014-06-20 18:54:19.62911"
3415,3,"2014-06-20 18:55:16.328658","2014-06-20 18:55:16.328658"
3421,3,"2014-06-20 18:57:41.719552","2014-06-20 18:57:41.719552"
3425,3,"2014-06-20 18:58:58.788044","2014-06-20 18:58:58.788044"
3426,3,"2014-06-20 19:00:09.108629","2014-06-20 19:00:09.108629"
3447,3,"2014-06-20 19:05:47.85607","2014-06-20 19:05:47.85607"
3448,3,"2014-06-20 19:05:50.896267","2014-06-20 19:05:50.896267"
3450,3,"2014-06-20 19:06:35.279477","2014-06-20 19:06:35.279477"
3462,3,"2014-06-20 19:10:29.512424","2014-06-20 19:10:29.512424"
3466,3,"2014-06-20 19:12:07.043635","2014-06-20 19:12:07.043635"
3128,3,"2014-06-20 17:29:15.613709","2014-06-20 17:29:15.613709"
3134,3,"2014-06-20 17:31:26.476562","2014-06-20 17:31:26.476562"
3136,3,"2014-06-20 17:31:33.454567","2014-06-20 17:31:33.454567"
3142,3,"2014-06-20 17:34:34.717563","2014-06-20 17:34:34.717563"
3145,3,"2014-06-20 17:35:00.718611","2014-06-20 17:35:00.718611"
3146,3,"2014-06-20 17:35:02.891366","2014-06-20 17:35:02.891366"
3158,3,"2014-06-20 17:41:11.30564","2014-06-20 17:41:11.30564"
3166,3,"2014-06-20 17:43:17.432913","2014-06-20 17:43:17.432913"
3175,3,"2014-06-20 17:46:37.251469","2014-06-20 17:46:37.251469"
3179,3,"2014-06-20 17:48:47.469643","2014-06-20 17:48:47.469643"
3183,3,"2014-06-20 17:51:18.014778","2014-06-20 17:51:18.014778"
3190,3,"2014-06-20 17:55:43.597934","2014-06-20 17:55:43.597934"
3198,3,"2014-06-20 17:59:20.782729","2014-06-20 17:59:20.782729"
3202,3,"2014-06-20 18:01:48.472413","2014-06-20 18:01:48.472413"
3221,3,"2014-06-20 18:05:17.432911","2014-06-20 18:05:17.432911"
3226,3,"2014-06-20 18:07:36.772343","2014-06-20 18:07:36.772343"
3228,3,"2014-06-20 18:07:53.767506","2014-06-20 18:07:53.767506"
3229,3,"2014-06-20 18:07:58.014791","2014-06-20 18:07:58.014791"
3231,3,"2014-06-20 18:08:11.827938","2014-06-20 18:08:11.827938"
3234,3,"2014-06-20 18:09:46.75729","2014-06-20 18:09:46.75729"
3235,3,"2014-06-20 18:09:59.27072","2014-06-20 18:09:59.27072"
3239,3,"2014-06-20 18:11:19.319776","2014-06-20 18:11:19.319776"
3240,3,"2014-06-20 18:11:49.19715","2014-06-20 18:11:49.19715"
3245,3,"2014-06-20 18:13:39.436087","2014-06-20 18:13:39.436087"
3251,3,"2014-06-20 18:14:13.542727","2014-06-20 18:14:13.542727"
3256,3,"2014-06-20 18:15:49.486126","2014-06-20 18:15:49.486126"
3258,3,"2014-06-20 18:16:34.019875","2014-06-20 18:16:34.019875"
3284,3,"2014-06-20 18:23:29.639399","2014-06-20 18:23:29.639399"
3285,3,"2014-06-20 18:23:44.429369","2014-06-20 18:23:44.429369"
3289,3,"2014-06-20 18:25:25.052402","2014-06-20 18:25:25.052402"
3291,3,"2014-06-20 18:25:42.135081","2014-06-20 18:25:42.135081"
3297,3,"2014-06-20 18:26:51.135226","2014-06-20 18:26:51.135226"
3298,3,"2014-06-20 18:26:52.949824","2014-06-20 18:26:52.949824"
3303,3,"2014-06-20 18:27:58.011842","2014-06-20 18:27:58.011842"
3305,3,"2014-06-20 18:29:14.50714","2014-06-20 18:29:14.50714"
3309,3,"2014-06-20 18:29:57.633807","2014-06-20 18:29:57.633807"
3310,3,"2014-06-20 18:30:01.489725","2014-06-20 18:30:01.489725"
3313,3,"2014-06-20 18:30:59.647721","2014-06-20 18:30:59.647721"
3316,3,"2014-06-20 18:31:08.898003","2014-06-20 18:31:08.898003"
3329,3,"2014-06-20 18:33:11.207017","2014-06-20 18:33:11.207017"
3331,3,"2014-06-20 18:34:03.466864","2014-06-20 18:34:03.466864"
3333,3,"2014-06-20 18:34:25.381644","2014-06-20 18:34:25.381644"
3334,3,"2014-06-20 18:34:36.095501","2014-06-20 18:34:36.095501"
3335,3,"2014-06-20 18:34:43.762488","2014-06-20 18:34:43.762488"
